File Path,Label
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_1.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_3.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_2.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_14.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_15.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_17.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_16.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_12.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_13.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_11.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_10.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_18.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_19.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_9.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.50.35/aug_8.png,Screenshot 2024-08-05 at 17.50.35
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_6.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_7.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_5.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_4.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_0.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_1.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_3.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_2.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_14.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_15.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_17.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_16.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_12.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_13.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_11.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_10.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_18.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_19.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_9.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-05 at 17.36.15/aug_8.png,Screenshot 2024-08-05 at 17.36.15
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_6.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_7.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_5.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_4.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_0.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_1.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_3.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_2.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_14.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_15.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_17.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_16.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_12.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_13.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_11.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_10.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_18.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_19.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_9.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-26 at 02.32.37/aug_8.png,Screenshot 2024-08-26 at 02.32.37
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_6.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_7.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_5.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_4.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_0.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_1.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_3.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_2.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_14.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_15.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_17.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_16.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_12.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_13.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_11.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_10.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_18.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_19.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_9.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.36.12/aug_8.png,Screenshot 2024-08-05 at 17.36.12
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_6.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_7.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_5.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_4.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_0.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_1.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_3.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_2.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_14.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_15.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_17.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_16.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_12.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_13.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_11.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_10.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_18.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_19.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_9.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.43.41/aug_8.png,Screenshot 2024-08-05 at 17.43.41
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_6.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_7.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_5.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_4.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_0.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_1.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_3.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_2.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_14.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_15.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_17.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_16.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_12.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_13.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_11.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_10.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_18.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_19.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_9.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.22.49/aug_8.png,Screenshot 2024-08-05 at 17.22.49
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_6.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_7.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_5.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_4.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_0.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_1.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_3.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_2.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_14.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_15.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_17.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_16.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_12.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_13.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_11.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_10.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_18.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_19.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_9.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.54.34/aug_8.png,Screenshot 2024-08-05 at 17.54.34
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_6.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_7.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_5.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_4.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_0.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_1.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_3.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_2.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_14.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_15.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_17.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_16.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_12.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_13.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_11.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_10.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_18.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_19.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_9.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-05 at 17.53.23/aug_8.png,Screenshot 2024-08-05 at 17.53.23
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_6.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_7.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_5.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_4.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_0.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_1.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_3.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_2.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_14.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_15.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_17.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_16.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_12.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_13.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_11.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_10.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_18.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_19.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_9.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-26 at 02.32.39/aug_8.png,Screenshot 2024-08-26 at 02.32.39
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_6.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_7.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_5.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_4.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_0.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_1.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_3.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_2.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_14.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_15.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_17.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_16.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_12.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_13.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_11.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_10.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_18.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_19.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_9.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.22.40/aug_8.png,Screenshot 2024-08-05 at 17.22.40
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_6.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_7.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_5.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_4.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_0.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_1.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_3.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_2.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_14.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_15.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_17.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_16.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_12.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_13.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_11.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_10.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_18.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_19.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_9.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.36.24/aug_8.png,Screenshot 2024-08-05 at 17.36.24
augmented_symbols/Screenshot 2024-08-05 at 17.50.04/aug_6.png,Screenshot 2024-08-05 at 17.50.04
augmented_symbols/Screenshot 2024-08-05 at 17.50.04/aug_7.png,Screenshot 2024-08-05 at 17.50.04
